"id","payer_edrpou","date","payer_name","payer_full_name","payer_head","payer_activity","payer_region","payer_region_code","payer_mfo","payer_bank","recipt_edrpou","recipt_name","spd_id","spd_label","mistrust","recipt_mfo","recipt_bank","payment_details","amount","spd_total","dp_total"
"2666129","00991628","42289","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП "" Iзмайлова О.П""","Ізмайлов-305750","Ізмайлова","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#7955,00#,# Запаснi частини#,# зг.наклад. №РН-0000224 вiд 01.10.2015р.дог.№56 вiд 01.10.2015р.##втч П ДВ- 1325,83#","7955","97611","97611"
"10547456","00991628","42362","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП "" Iзмайлова О.П""","Ізмайлов-305750","Ізмайлова","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#31022,00#,# Запаснi частини#,# зг.наклад. №53 вiд 22.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","31022","97611","97611"
"10548565","00991628","42362","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП "" Iзмайлова О.П""","Ізмайлов-305750","Ізмайлова","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#6631,00#,# Запаснi частини#,# зг.наклад. №54 вiд 22.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","6631","97611","97611"
"11237102","00991628","42366","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП ""Iзмайлов М.В.""","Ізмайлов-305750","Ізмайлов","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#31022,00#,# Запаснi частини#,# зг.наклад. №53 вiд 22.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","31022","97611","97611"
"11236577","00991628","42366","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП ""Iзмайлов М.В.""","Ізмайлов-305750","Ізмайлов","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#6631,00#,# Запаснi частини#,# зг.наклад. №54 вiд 22.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","6631","97611","97611"
"11478496","00991628","42367","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП ""Iзмайлов М.В.""","Ізмайлов-305750","Ізмайлов","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#8950,00#,# Запаснi частини#,# зг.наклад. №55 вiд 28.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","8950","97611","97611"
"11479618","00991628","42367","ДП ""Криворізький лісгосп""","ДП ""КРИВОРІЗЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП ""Iзмайлов М.В.""","Ізмайлов-305750","Ізмайлов","ta","305750","Ф-Я ДНІП.КБ ""ПРИВАТБАНК"" М. КРИВИЙ РІГ","#1901060 #,#2281#,#5400,00#,# Запаснi частини#,# зг.наклад. №56 вiд 28.12.2015р.дог.№21 вiд 22.12.2015р.##без П ДВ#","5400","97611","97611"
"11473450","00991640","42367","ДП ""Васильківський лісгосп""","ДП ""ВАСИЛЬКІВСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Антоненко Г.В.","Антоненко-305299","Антоненко","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281-33690,00#,#за зап част#,#Дог № 24/12 вiд 24.12.2015, накл №100 вiд 24.12.2015#,#без ПДВ#","33690","33690","35912"
"3296028","00991640","42296","ДП ""Васильківський лісгосп""","ДП ""ВАСИЛЬКІВСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Бадун В.I.","Бадун-305299","Бадун","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281-285,00#,#за послуги#,#Дог № 10 вiд 13.08.2015, акт №10/3 вiд 16.10.2015#,#без ПДВ#","285","2222","35912"
"9131272","00991640","42352","ДП ""Васильківський лісгосп""","ДП ""ВАСИЛЬКІВСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Бадун В.I.","Бадун-305299","Бадун","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281-1780,00#,#за послуги#,#Дог № 10 вiд 13.08.2015, акт №10/4 вiд 11.12.2015#,#без ПДВ#","1780","2222","35912"
"11475803","00991640","42367","ДП ""Васильківський лісгосп""","ДП ""ВАСИЛЬКІВСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Бадун В.I.","Бадун-305299","Бадун","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281-157,00#,#за послуги#,#Дог № 15 вiд 24.12.2015, акт №15/1 вiд 24.12.2015#,#без ПДВ#","157","2222","35912"
"9975236","00991657","42359","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Мальцон Юрiй Вiльгельмович","Мальцон-305299","Мальцон","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#5930,00#,#(2210)за запчастини до компютерiв#,#нак.К-00000034/18.12.15;дог.3/18.12.15 без застос. тендерн. проц.#,#ПДВ-немає#","5930","8324","18095"
"9973936","00991657","42359","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Мальцон Юрiй Вiльгельмович","Мальцон-305299","Мальцон","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#2394,00#,#(2240)за послуги по налагод. мереж#,#рах.К-00000433/18.12.15;дог.4/18.12.15;актК-0000260/18.12.15без зас. тендер. пр#,#ПДВ-немає#","2394","8324","18095"
"2663681","00991657","42289","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Маркарян Венера Арташiвна","Маркарян-305299","Маркарян","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#3629,00#,#(2210)за запчастини частково#,#накл.№в-2/25.09.15;дог.№4/25.09.15 без заст. тенд. процедур;#,#ПДВ-604,83#","3629","6320","18095"
"4324986","00991657","42305","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Маркарян Венера Арташiвна","Маркарян-305299","Маркарян","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#1205.00#,#(2210)за запчастини #,#накл.№в-3/25.09.15;дог.№5/25.09.15 без заст. тенд. процедур;#,#ПДВ-200,83#","1205","6320","18095"
"4327357","00991657","42305","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Маркарян Венера Арташiвна","Маркарян-305299","Маркарян","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#1486.00#,#(2210)за запчастини #,#накл.№в-2/25.09.15;дог.№4/25.09.15 без заст. тенд. процедур;#,#ПДВ-247,67#","1486","6320","18095"
"9136007","00991657","42352","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Пастухова Юлiя Вiкторiвна","Пастухова-305299","Пастухова","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#950,00#,#(2210)за папiр #,#накл.№П-00000415/10.12.15;дог.№12/10.12.15 без заст. тенд. процедур;#,#ПДВ-немає#","950","3345","18095"
"9665705","00991657","42355","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Пастухова Юлiя Вiкторiвна","Пастухова-305299","Пастухова","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#950,00#,#(2210)за катрiджi #,#накл.№П-00000420/15.12.15;дог.№2/15.12.15 без заст. тенд. процедур;#,#ПДВ-немає#","2395","3345","18095"
"10826929","00991657","42363","ДП ""Марганецький лісгосп""","ДП "" МАРГАНЕЦЬКЕ ЛІСОВЕ ГОСПОДАРСТВО ""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ФОП Шрайтар Наталя Вiкторiвна","Шрайтар-305299","Шрайтар","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#106,00#,#(2240)посл. по заправкi катриджа#,#дог.5/21.12.15;акт №Шр-0000478/21.12.15 без зас. тен. проц#,#ПДВ-немає#","106","106","18095"
"3843687","00991663","42300","ДП ""Павлоградський лісгосп""","ДП ПАВЛОГРАДСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Башкiрцева I.П.","Башкірцева-305299","Башкірцева","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#(2210)-2856.00Запчастини#,#Дог.№19/10/19.10.2015, р.№544/19.10.2015,н.№435/19.10.2015#,#в т.ч. ПДВ 476,00#","2856","7320","118943.41"
"10186783","00991663","42360","ДП ""Павлоградський лісгосп""","ДП ПАВЛОГРАДСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО""","ДЕРЖАВНЕ АГЕНТСТВО ЛІСОВИХ РЕСУРСІВ УКРАЇНИ","Надання допоміжних послуг у лісовому господарстві","Дніпропетровська","UA-12","805012","ГУДКСУ у Дніпропетровській області","xxxxxxxxxx","ПП Башкiрцева I.П.","Башкірцева-305299","Башкірцева","none","305299","КБ ""ПРИВАТБАНК"" М.ДНІПРОПЕТРОВСЬК ","#2805060#,#2281#,#(2210)-4464.00Запчастини#,#Дог.№21/12/21.12.2015, р.№636/21.12.2015,н.№529/21.12.2015#,#в т.ч. ПДВ 744,00#","4464","7320","118943.41"
